N,Repetition,Rate_TUM,Rate_Random,Rate_EPA
10,506,0.5443402664285675,0.530267041930441,0.46956932891463166
10,507,2.239049871963574,0.7749549346827221,1.4394717914529096
10,508,1.827233916240449,0.9822981231717899,1.482931205009029
10,509,4.770624579310653,2.5697876521908563,3.9063010145655337
10,510,8.66077189817188,5.68712806248757,7.721782174634767
10,511,1.2664953327018522,0.6353240933398931,0.9441766297242667
10,512,0.6796992862660632,0.4936150061656175,0.491885284177763
10,513,8.25476523349057,4.752243318950806,7.5514124967892275
10,514,1.5994095943287219,0.6274587696202313,1.172733713555044
10,515,2.993670037942011,1.433295505284627,1.9272829176465265
10,516,1.1971409190997147,0.6091914440704038,0.9427316695132579
10,517,1.2689094395229417,0.5225233262836524,0.8345606331982789
10,518,2.274349006732436,1.5937215980288177,1.6389231557060873
10,519,4.098176489008653,2.5632477052200238,3.636834405001598
10,520,2.9455820105241424,2.164767342012942,2.5707507532619496
10,521,4.036920794580734,0.41179692221288644,3.032384715620524
10,522,1.4553969640118254,0.767870532961768,0.8970597299206905
10,523,7.182516820587696,4.019113674504424,6.415761541177354
10,524,1.6307452270129057,0.8832241105860391,1.1470272012908511
10,525,3.5252038060210236,1.6467199501050453,2.2462712758028074
10,526,4.4552719975995085,2.4485820489468293,3.550213082270463
10,527,2.0251213799672247,1.101631676451474,1.23589336149923
10,528,0.9688093858009513,0.73012428436095,0.7632174559250884
10,529,1.7691192448355024,1.5206287063777577,1.2955163304935104
10,530,0.7175944414787795,0.6039984170660873,0.6312930893613654
10,531,4.09390954997754,2.34246726685447,3.178156487201906
10,532,0.39155155635354916,0.16725539414900764,0.3914778118256006
10,533,0.5044185543591363,0.1673375703165505,0.42525972032661696
10,534,1.1614660373324892,0.17893925643239178,0.8491601649449502
10,535,1.4288949538795084,0.6138774232746587,1.22853741574021
10,536,1.7402630030666706,1.4062437481775738,1.024720719754669
10,537,3.528781683664365,2.255401438272858,2.66132791449794
10,538,2.296001329919688,1.6006746045541285,1.9202221669308168
10,539,2.8398639409157322,2.0493645595275236,2.2972111878335166
10,540,0.738744875215138,0.29458898786801313,0.6421335713280711
10,541,1.24104524184348,1.0232406282233728,1.1753726483297646
10,542,9.722668180594432,5.444356393462465,8.838272159945497
10,543,0.8384952962981893,0.7721730262003804,0.8233331413238333
10,544,2.4852389440953218,0.3394682332836563,1.8776115046633728
10,545,1.0380031198612352,0.6279718568293491,0.9183858055176741
10,546,6.850759636128476,2.0118893034891774,6.496389282131576
10,547,0.9801261119803004,0.30394859618979897,0.6389120434762445
10,548,4.126213569769803,1.0809930122416798,3.479625034185034
10,549,4.873118497522091,3.186332562807439,4.387913228931925
10,550,2.216943392341631,1.704493290055208,1.6926337238963465
10,551,1.4042823710645387,1.0370163809884656,1.2042115116517733
10,552,8.784002536188481,5.1064741397347495,8.333299214923668
10,553,4.1997863983794055,1.3536640040877703,3.597885503084126
10,554,0.6559302130494149,0.3703430599234319,0.49591070703684875
10,555,3.2801754568746793,1.8879425896695787,2.671073778366927
10,556,2.1591069933179043,0.7747061230790998,1.729836395407124
10,557,3.9122422311003557,1.6792166127891894,3.4430366729021693
10,558,2.3752601396050395,1.7636310378058118,2.1806465203093564
10,559,1.2103548091246705,0.3888797327814583,0.9120240280560393
10,560,3.8357383230289215,2.334343296066175,3.277489461997458
10,561,4.3261773295672565,1.3962212719306,3.608590186321745
10,562,0.6474325952474401,0.23257437784974588,0.5656142265696535
10,563,9.431858480373426,4.9283038478084045,9.26555608678839
10,564,4.581860139697848,3.7902214818946796,3.7033386990177433
10,565,2.3183431135329453,1.456068641361579,1.7627672478593945
10,566,4.351221192253752,1.2872403662906768,3.4801635171747045
10,567,0.7964788348091196,0.48533957281188495,0.6931033539666682
10,568,5.76501214770466,2.5082680815614693,4.788596120292853
10,569,11.051791000389454,7.160163515239344,10.396383966453268
10,570,10.877518589423993,4.46600160752029,10.182960906235419
10,571,0.4928194812231743,0.15053253932285354,0.4743503304177993
10,572,1.897624718346902,1.1296546175731685,1.7230550147167683
10,573,6.099068509250392,2.84649930118711,5.634382832250164
10,574,2.58409885340432,1.323880961723597,2.3665785574686167
10,575,1.693084908956489,0.4090322306626978,1.0747819499306932
10,576,1.7634089488392375,0.6536135080353764,1.160343187458998
10,577,0.2384861607065498,0.13919283691535317,0.23844297228276481
10,578,0.9487821211956485,0.8685988564056557,0.8964576222127488
10,579,0.3508009221031907,0.13588798290232468,0.33723411113525076
10,580,5.077033752407456,3.6257140526044016,4.565489805825333
10,581,1.185852777770315,0.6889004935055665,1.077014076277237
10,582,0.9680633177379288,0.3591108755569744,0.6976406678749553
10,583,2.63780261667895,2.285403809432472,2.1767517596339108
10,584,2.5126130617734774,1.8938634197657647,2.1841363247303036
10,585,1.3804764812585586,0.5879598441782543,0.8495030483190966
